"","burnbeta","trial","id","stim"
"212",0,149,"2","warm"
"213",0,150,"2","cold"
"214",0,153,"2","cold"
"215",0,156,"2","warm"
"216",0,158,"2","cold"
"217",0,160,"2","cold"
"218",0,163,"2","cold"
"219",0,164,"2","TGI"
"220",0,165,"2","cold"
"221",0,168,"2","warm"
"222",0,170,"2","cold"
"223",0,173,"2","cold"
"224",0,175,"2","TGI"
"225",0,182,"2","cold"
"226",0,184,"2","cold"
"227",0,185,"2","cold"
"228",0,186,"2","warm"
"229",0,191,"2","TGI"
"230",0,193,"2","warm"
"231",0,195,"2","warm"
"232",0,199,"2","warm"
"233",0,201,"2","cold"
"234",0.0520833333333333,202,"2","TGI"
"235",0,203,"2","warm"
"236",0,204,"2","TGI"
"237",0,206,"2","cold"
"238",0,207,"2","warm"
"239",0,208,"2","warm"
"240",0,211,"2","warm"
"241",0,212,"2","warm"
"242",0.0789930555555556,216,"2","warm"
"243",0,217,"2","warm"
"244",0,221,"2","warm"
"245",0,222,"2","warm"
"246",0.0720486111111111,223,"2","TGI"
"247",0,224,"2","cold"
"248",0.0355902777777778,227,"2","warm"
"249",0,228,"2","cold"
"250",0.0269097222222222,230,"2","TGI"
"251",0,231,"2","cold"
"252",0,234,"2","cold"
"253",0,237,"2","cold"
"254",0.0460069444444444,238,"2","warm"
"255",0,239,"2","TGI"
"256",0.0512152777777778,240,"2","TGI"
"257",0,242,"2","TGI"
"258",0,243,"2","cold"
"259",0,244,"2","cold"
"260",0,245,"2","TGI"
"261",0,247,"2","warm"
"262",0,250,"2","cold"
"263",0.138888888888889,256,"2","warm"
"264",0.0755208333333333,258,"2","TGI"
"265",0,259,"2","warm"
"266",0,261,"2","TGI"
"267",0,263,"2","warm"
"268",0.0295138888888889,264,"2","TGI"
"269",0,270,"2","warm"
"270",0,271,"2","TGI"
"271",0,272,"2","cold"
"272",0,274,"2","cold"
"273",0,277,"2","TGI"
"274",0,278,"2","cold"
"275",0,279,"2","TGI"
"276",0,281,"2","cold"
"277",0,283,"2","cold"
"278",0,287,"2","warm"
"279",0,291,"2","warm"
"280",0,293,"2","warm"
"281",0,295,"2","TGI"
"282",0,296,"2","cold"
"283",0,297,"2","cold"
"284",0,298,"2","TGI"
"285",0,299,"2","TGI"
"286",0,300,"2","warm"
"287",0,301,"2","cold"
"288",0,303,"2","warm"
"289",0,305,"2","TGI"
"290",0,306,"2","TGI"
"291",0,3,"3","warm"
"292",0,6,"3","cold"
